"ORF"	"alle"	"site"	"abn"	"t1"	"t2"	"t3"	"t4"	"t5"	"tot"	"pos"	"strand"	"fitted"	"fitted1"	"fitted2"	"sterr"	"sterr1"	"sterr2"	"pval"	"pval1"	"pval2"	"rmse"	"rmse1"	"rmse2"	"qlty"
"1941"	"yafN"	"ESCRE0250-4"	256611	4	22	24	34	6	28	114	0.146757679180887	"F"	-0.0169406508999135	-0.00543889614550285	-0.00156318584936489	0.0296353629441974	0.0189851005277876	0.0115021929612166	0.607590293655815	0.793154049148876	0.900504568551708	394.755464481645	103.954019384088	290.392184263341	0
"1943"	"yafN"	"ESCRE0250-5"	256663	4	14	20	8	14	10	66	0.324232081911263	"F"	-0.0188124469989641	-0.0165270088017551	-0.0125019933038788	0.0237933978665162	0.018291930675348	0.0137530430946548	0.486882728232361	0.432852293271647	0.430350884852826	149.074150274403	121.363516685763	195.554674052167	0
"1947"	"yafN"	"yafN-2"	256629	6	26	36	30	16	18	126	0.208191126279863	"F"	-0.0264728738133229	-0.0264519437660679	-0.0261978064816959	0.00283095574752119	0.00307018057261602	0.00340725351424394	0.0025898243419497	0.00328790164324369	0.00457146681099375	8.2460627095164	17.8098076925348	149.900067753628	0
"1951"	"yafO"	"yafO-1"	256887	3	20	34	33	27	20	134	0.0577889447236181	"F"	-0.00655494723041648	-0.00352622159829861	-0.00027609106552779	0.010388144807365	0.0108665103880225	0.0109067762967653	0.572835316271469	0.766867158979252	0.981394403253019	742.082783620109	118.286351586631	62.5730812942228	0
"1961"	"yafP"	"yafP-3"	257460	12	89	163	124	106	141	623	0.415929203539823	"F"	0.00429657902857973	0.00411706323824169	0.00381081790220186	0.00827802939832993	0.00764832882621114	0.00704562267069778	0.639596061543698	0.627747322152888	0.62617050430478	120.394614176861	63.4390111294029	495.560792467518	0
"1967"	"ykfJ"	"ykfJ-1"	257967	5	54	71	118	49	72	364	0.0338345864661654	"F"	-0.000169586541998374	-0.000107202407772561	-4.25915861436464e-05	0.0091775969474982	0.0098971036610326	0.0105970120610405	0.98641752407011	0.992037772373664	0.997045470589535	2846.35861602194	25.036015138873	7.08187355645202	0
"1971"	"ykfJ"	"ykfJ-3"	258112	2	21	16	10	8	1	56	0.578947368421053	"F"	-103	NA	-103	-103	-103	-103	-103	-103	-103	-103	-103	-103	0
"1975"	"prfH"	"prfH-4"	258498	4	18	48	58	43	63	230	0.61	"F"	0.0332661032603446	0.0297086980292521	0.0266626498202123	0.00695514465971438	0.00636652644598306	0.00543533672690529	0.0173755238863995	0.0185785915811852	0.0162182227091845	43763.6712716002	655.266922597684	149.928933871302	0
"1977"	"prfH"	"prfH-5"	258666	5	52	45	43	38	23	201	0.946	"F"	-0.0307051829166001	-0.0289619554614119	-0.0270407621305843	0.0138654979984023	0.0137654126888407	0.0129241418960325	0.113623560167882	0.126088448580801	0.12750099694225	11.5919296137691	22.5533942962174	60.0487897315031	0
"1979"	"IR200"	"IR200"	258747	2	50	52	56	27	59	244	0.963636363636364	"F"	-0.00835557517878146	-0.007271018536744	-0.00654460642829821	0.0134051569409745	0.0121027858210513	0.0107065989994967	0.57725498477222	0.59034874557868	0.58422427590604	132.614487463492	102.960962012467	109.386777649445	0
"1981"	"pepD"	"pepD-1"	258796	13	273	430	517	342	451	2013	0.0315717227179135	"C"	0.00849725675351113	0.00846587499493662	0.00843020570758423	0.000625195776516887	0.000632312579188359	0.000640866107974252	0.000861555051173279	0.000900734752230611	0.000949064701519223	69.1627051491635	401.584922812744	61943.6374765481	0
"1983"	"pepD"	"pepD-2"	259087	13	188	270	287	200	247	1192	0.231297185998627	"C"	0.000462037821845554	0.000459350173712551	0.000456009763753721	0.00227606355601598	0.00222841579567768	0.00218111422321859	0.852124486127533	0.849883321940291	0.847783705939576	32.6373562917778	41.5802645271528	71.6113974300433	0
"1985"	"pepD"	"pepD-3"	259360	8	129	173	235	134	177	848	0.418668496911462	"C"	0.00240649981389451	0.00225291833252778	0.00209991564512586	0.00378970013614732	0.0037485864162414	0.00370828539653604	0.570542462247251	0.590212600270491	0.610800119298872	1590.64809203704	159.836135222496	47.3402731323014	0
"1987"	"pepD"	"pepD-4"	259635	13	423	559	606	467	559	2614	0.607412491420728	"C"	0.00236712072589237	0.00231013015675263	0.00224549419122192	0.00469304413489339	0.00455868142267167	0.00441889380903442	0.648702463028908	0.647226314591758	0.646351257860098	105.500280004925	691.652950059266	3913.63929528657	0
"1989"	"pepD"	"pepD-5"	259924	14	172	255	299	240	257	1223	0.80576527110501	"C"	0.00794631421513838	0.00831239747206498	0.00866215472461446	0.00499750141146195	0.00536502469658253	0.00575245531385563	0.210044836097514	0.21906241816554	0.229191814295825	31.564734422729	32.1022314844028	31.7948978665334	0
"1991"	"IR201"	"IR201-1"	260210	4	87	184	175	154	178	778	0.00772200772200772	"F"	0.0159023845816314	0.0150945804166106	0.0141356499350931	0.0068205069969172	0.0070701687707076	0.00728674255875777	0.102003160255867	0.122434252293826	0.147724257196914	7.32669107748347	7.52684084537179	9.6757038843508	0
"1993"	"IR201"	"IR201-2"	260298	4	98	110	119	83	119	529	0.347490347490348	"F"	-0.0018375579389018	-0.0025419231880872	-0.00313872641633412	0.00734396583971178	0.00703091276443675	0.00665960355438284	0.818578763280364	0.741662369422193	0.669576324858084	577.431113509587	358.091122043783	281.118743636587	0
"2001"	"gpt"	"gpt-1"	260480	4	34	51	58	50	95	288	0.0262008733624454	"F"	0.0273485027323671	0.0303066396234573	0.0326725148963039	0.00847765418121876	0.00804484046211139	0.00770781739039876	0.0483645616280396	0.0327280454228382	0.0240377002648519	64.6743438906333	163.630269133516	497.313834134053	0
"2005"	"gpt"	"gpt-3"	260656	3	27	34	37	38	20	156	0.410480349344978	"F"	-103	NA	-103	-103	-103	-103	-103	-103	-103	-103	-103	-103	0
"2011"	"IR202"	"IR202"	260965	10	95	112	164	119	119	609	0.422222222222222	"F"	0.00429991179450319	0.00430061522911875	0.00438632951293037	0.00807730961021768	0.00795578213922417	0.00781990520735936	0.631392458830531	0.626361324454458	0.614020832223531	43.2746899266884	82.4921859793729	237.58475465228	0
"2013"	"frsA"	"frsA-1"	261062	7	200	244	318	242	231	1235	0.0353697749196141	"F"	0.000848180787906442	0.00130338720315649	0.00185362410108777	0.00747178273416096	0.00761570088837153	0.00769648476308739	0.916790473720374	0.875002371989666	0.825200061318037	22599.9067655903	713.09917435261	189.417241207139	0
"2017"	"frsA"	"frsA-3"	261607	13	351	493	481	317	402	2044	0.473472668810289	"F"	-0.00580596642759136	-0.0059629707507563	-0.00610004715789673	0.00272754137257331	0.00261196266833443	0.00250025278795873	0.123169156239305	0.106645725540064	0.0925190441959927	1172.40110165587	2348.63482042824	7126.04506368907	0
"2019"	"frsA"	"frsA-4"	261775	12	181	341	334	177	222	1255	0.608520900321543	"F"	-0.00669808272207272	-0.00704964948990048	-0.00740127090034553	0.00598052991107841	0.00636935310092667	0.00675799373798036	0.344302163387774	0.349151058355012	0.353484063565073	50.1914440851776	55.1700022423503	64.8534527057546	0
"2021"	"frsA"	"frsA-5"	262041	7	36	41	41	31	43	192	0.822347266881029	"F"	-0.00229941821757141	-0.0030328833269476	-0.00365245698334456	0.00802527052370771	0.00750971371009964	0.00696771103756347	0.793126287779016	0.713379309402324	0.636405351303036	1234.40571738843	2267375.77418479	2633.06983582329	0
"2023"	"IR203"	"IR203"	262315	2	57	57	60	27	45	246	0.928571428571429	"F"	-0.0218280595216083	-0.0229941328150281	-0.0239968915311802	0.00945703142632346	0.00857722204047729	0.00790386626880401	0.104209203139897	0.0749955424656319	0.0560400330781893	901.309749796651	254.170896456097	233.130472808647	0
"2025"	"crl"	"crl-1"	262383	4	22	30	31	25	17	125	0.1571072319202	"F"	-0.0137542726137306	-0.00965142376673511	-0.00556566788956586	0.0107414276210329	0.0109770760455301	0.010588029858587	0.290400044636935	0.44400829083297	0.635505645855167	1061.45105107439	114.909178374492	830.082278332121	0
"2033"	"IR204"	"IR204-1"	262739	2	34	40	32	27	42	175	0.137096774193548	"F"	-0.00298994600423517	-0.00332934127315594	-0.00352749147649077	0.0121033525765397	0.0104869158062769	0.0090521927438857	0.820822095835217	0.771695975343641	0.722787984904933	485.106783337204	118.634845646326	77.9415919152712	0
"2035"	"IR204"	"IR204-2"	262761	4	61	92	66	48	58	325	0.314516129032258	"F"	-0.0144978909191165	-0.0150361312554458	-0.015239226423671	0.00726867363299705	0.00670565461097051	0.00625260475453649	0.140061168764359	0.110724521454887	0.0927266624732148	65.2510860657463	151.187380277553	17653.830306449	0
"2037"	"phoE"	"phoE-1"	263569	11	108	160	131	129	108	636	0.0135004821600771	"C"	-0.00647062555176024	-0.00482100944404789	-0.00287679452384967	0.0101474815137396	0.0102237386985869	0.0100609509111236	0.569031547803369	0.669421972358885	0.793534157561216	111.261085971637	682.942909020259	2138.61590531613	0
"2039"	"phoE"	"phoE-2"	263865	7	63	108	105	75	86	437	0.29893924783028	"C"	0.000786155126721858	0.000727022938767092	0.000661858369659319	0.00372028491036654	0.00380173062749304	0.00387328661123036	0.846181730999676	0.860552415030392	0.875194896121598	8.59493928075405	8.62787157090724	8.6229650186554	0
"2041"	"phoE"	"phoE-3"	263972	10	72	74	116	49	58	369	0.402121504339441	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"2043"	"phoE"	"phoE-4"	264211	11	62	135	116	87	113	513	0.632594021215043	"C"	0.00853328657090143	0.00726143758624208	0.00583645821026679	0.00701706723797627	0.00723999467122301	0.00732031554087088	0.310913664853701	0.389779365806796	0.483550755961672	221.713070473355	327.188291121029	1160.09359220171	0
"2045"	"phoE"	"phoE-5"	264424	13	80	153	135	113	96	577	0.837994214079074	"C"	-0.00207911378971104	-0.000945360767492116	0.000323344233926178	0.00943040078594959	0.00997222194412122	0.0102952129851811	0.839657316146389	0.930451259031264	0.976917433504439	52.2208121396199	29.3145084494124	19.8975570901344	0
"2059"	"proA"	"proA-5"	267233	2	12	16	6	5	12	51	0.988028731045491	"F"	-0.0208480523203504	-0.0189142704529592	-0.0159218354133554	0.0265173850380785	0.0192565062718767	0.0134237816738448	0.489129936365748	0.398416573673458	0.320965019347997	23.428797413748	83.505451828386	441.540974970246	0
"2063"	"IR208"	"IR208-3"	267317	1	14	33	30	14	17	108	0.601769911504425	"F"	-0.00983272710030425	-0.0113959763424831	-0.0130239582041566	0.011391844149162	0.0126351533118018	0.0137410492273646	0.45154536505074	0.433573915370459	0.413148727647591	47.8729914239676	44.8278526714816	58.4088868928094	0
"2065"	"IR208"	"IR208-4"	267319	1	13	16	18	9	9	65	0.619469026548673	"F"	-0.0230097270516731	-0.0221255792639382	-0.0212277992066104	0.00376799666697796	0.00382212849795556	0.00385606675677534	0.00882375762536676	0.0102543590909135	0.0117994851584985	28.1333089025642	44.6922010045352	286.443464481245	0
"2067"	"thrW"	"thrW"	267370	4	48	61	69	53	75	306	0.0933333333333333	"F"	0.00795336297834507	0.00807309446179788	0.00812933094313395	0.00608180901643627	0.00572680359646305	0.00537937094149097	0.282152489110721	0.253412107644102	0.227911492269799	247.251405139712	929.320896071182	27075.9049852009	0
"2071"	"IR209"	"IR209-3"	267495	3	54	33	34	42	37	200	0.448	"F"	-0.0117233185424091	-0.0177323455655135	-0.0200398113974249	0.0217066216574623	0.0186899065284205	0.0149161418734274	0.626657075021643	0.412734507832377	0.271695566053518	59.9597140214115	1665.57580575689	1851.77722054879	0
"2075"	"yagP"	"yagP-1"	267566	5	38	67	103	54	70	332	0.0024390243902439	"C"	0.0120958048136552	0.0109754176535323	0.00947422235235205	0.00730238964392005	0.00817199443890962	0.00904170676368466	0.196214664243642	0.271823343563556	0.371691541130501	170.666870522922	41.1530274117461	31.4542911144898	0
"2081"	"yagP"	"yagP-4"	267860	3	11	25	1	2	0	39	0.719512195121951	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"2083"	"yagP"	"yagP-5"	267900	4	68	133	141	97	97	536	0.817073170731707	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"2085"	"yagQ"	"yagQ-1"	267999	8	123	179	198	134	157	791	0.047071129707113	"C"	-0.000229988164815469	-0.000172255314517677	-0.000112238789564099	0.00187760012476128	0.00190486265185275	0.00193065908095248	0.910255480603113	0.933645486978236	0.957296751891657	15.2555883351116	14.8715225556114	14.4665181760144	0
"2087"	"yagQ"	"yagQ-2"	268150	5	17	23	30	18	19	107	0.205020920502092	"C"	-0.00359269798188095	-0.00324168003044234	-0.00286828972112501	0.00478316280949646	0.00484311347155919	0.00487486746936382	0.507134410612209	0.551186196558736	0.597637127306697	158.352246557735	73.8830255779018	38.7991729369211	0
"2091"	"yagQ"	"yagQ-4"	268539	2	19	8	11	14	6	58	0.611924686192469	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"2093"	"yagQ"	"yagQ-5"	268806	5	19	42	48	24	43	176	0.891213389121339	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"2095"	"yagR"	"yagR-1"	268997	10	94	145	167	139	143	688	0.035031847133758	"C"	0.00879224656682832	0.00932210623606624	0.00984415935490868	0.00572961447106433	0.00627532287483558	0.00684517844935683	0.222457811226104	0.234088910559061	0.245974909977773	273.192445856932	956.69026075523	74370.5558330042	0
"2097"	"yagR"	"yagR-2"	269448	6	82	78	68	72	37	337	0.240218380345769	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"2099"	"yagR"	"yagR-3"	269829	7	69	65	53	62	74	323	0.413557779799818	"C"	-0.00224899703347079	-0.00430892528054456	-0.00580004072284404	0.0167255381255338	0.0138508724796996	0.0112166033369342	0.901549203832217	0.776092809559623	0.640797456438301	25.3139562234131	32.5754419085072	62.1397930552159	0
"2101"	"yagR"	"yagR-4"	270248	19	235	239	251	165	208	1098	0.604185623293904	"C"	-0.0127466272808632	-0.0145563370879221	-0.0160768329204406	0.00706361614261237	0.00690634231306518	0.00664673256190516	0.168909365245489	0.125644233948732	0.0942738122898044	1039.03369359551	1876.94424073422	3319.77544710094	0
"2103"	"yagR"	"yagR-5"	270697	13	103	130	117	94	107	551	0.808462238398544	"C"	-0.00708194922656544	-0.00753232903904508	-0.00786674973503221	0.00666145557733834	0.00615425043821161	0.00567167922792343	0.365715652730685	0.308336625627146	0.259522812476058	75.4793391246143	44.7777901305674	36.3760374646933	0
"2105"	"yagS"	"yagS-1"	271177	8	131	220	203	144	158	856	0.0648535564853557	"C"	-0.00383996443462407	-0.00378585734945515	-0.00372088683949563	0.00424129685899696	0.00434349922278392	0.00443575661591176	0.432007475718132	0.447562105579806	0.463135960233132	6.5487265234252	7.49380939249384	8.45584569705737	0
"2107"	"yagS"	"yagS-2"	271362	14	172	230	281	188	223	1094	0.25836820083682	"C"	0.0014940903982831	0.00141614853020591	0.00134516161465437	0.00308887346705825	0.00303281917285427	0.00297600917920315	0.66170809200136	0.672362714426666	0.681948164314004	3255.46924728852	176314.540754405	6344.6066454094	0
"2111"	"yagS"	"yagS-4"	271706	9	102	127	86	78	89	482	0.618200836820084	"C"	-0.0148099354672778	-0.0159350625936843	-0.0164719870635447	0.0112297389375527	0.00930021787430529	0.00766667004421112	0.278867396741588	0.185153465568359	0.120876708040895	62.3771259583386	2250.51358896432	308.32742962376	0
"2115"	"yagT"	"yagT-1"	272079	3	17	17	17	15	4	70	0.0159651669085631	"C"	-107	NA	-107	-107	-107	-107	-107	-107	-107	-107	-107	-107	0
"2121"	"yagT"	"yagT-4"	272514	6	65	95	101	64	60	385	0.647314949201742	"C"	-0.0115362310358281	-0.0104306237827272	-0.00933434920137767	0.00478011021737865	0.00468500432888547	0.00451423542941497	0.0947291807106341	0.112373554857787	0.130521943548863	1955.40217812252	1018.97384898469	586.947609761096	0
"2125"	"IR211"	"IR211-1"	272776	3	22	27	36	39	57	181	0.0433734939759036	"F"	0.0307277876887175	0.0318557447114264	0.0319359398242992	0.0109939541073086	0.00963783230906378	0.0086529135984238	0.0681367619813084	0.0455528078494001	0.0344980283217815	20.1232198022792	26.3138237690964	416.189324652605	0
"2127"	"IR211"	"IR211-2"	272862	5	35	44	36	26	16	157	0.250602409638554	"F"	-0.034753811553902	-0.0300049397659548	-0.0261032460787779	0.0101883078094759	0.00949624502201334	0.00830921531918267	0.0421152612364296	0.0508843306407691	0.0516042894489321	601.354150111792	332.998195341849	1085.93452950772	0
"2133"	"IR211"	"IR211-5"	273129	8	75	119	115	93	95	497	0.893975903614458	"F"	0.000239786732419016	0.000720409140528457	0.00124470192913451	0.00549209181847917	0.00566333561294993	0.00580430756972079	0.967918626904611	0.906824977839719	0.843949766498268	21.4029421726746	26.9837228711898	40.7311378416712	0
"2135"	"yagU"	"yagU-1"	273175	4	46	32	53	34	39	204	0.00162866449511401	"F"	-0.00785484569992648	-0.012668768546628	-0.0156765624419495	0.0144538907745998	0.0123360200521847	0.0100707717755274	0.6246069270303	0.379998407462301	0.217419789731039	3334.82749332852	1824.3714782193	577.938971701823	0
"2137"	"yagU"	"yagU-2"	273311	4	66	128	127	103	107	531	0.223127035830619	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"2139"	"yagU"	"yagU-3"	273447	6	50	48	55	22	33	208	0.444625407166124	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"2143"	"yagU"	"yagU-5"	273743	2	21	15	8	8	6	58	0.92671009771987	"F"	-0.0509416676216944	-0.0575150195688643	-0.0606776326243648	0.0182015986528469	0.0152010411538138	0.0136174688091971	0.0679235003451694	0.0323633629118047	0.0210399104845668	45.4238777238976	75.3102572943026	542.451287781485	0
"2147"	"ESCRE0271"	"ESCRE0271-3"	273880	4	34	58	55	33	41	221	0.410377358490566	"F"	-0.00592451441538395	-0.00607713521131628	-0.00622715964735285	0.00350676476750741	0.00372461175313769	0.00395157900477318	0.189714290377469	0.20126024314897	0.21314212480881	249.801134995524	187.220438060095	145.05193410988	0
"2151"	"ESCRE0271"	"ESCRE0271-5"	273997	5	45	71	66	44	40	266	0.962264150943396	"F"	-0.0138700818330641	-0.0126843533950483	-0.0114846488222246	0.00563290290912314	0.00565623316940702	0.00561674643760731	0.0906794052167858	0.110700088687649	0.133440014455931	451.047172768452	136.797505542274	66.6844658961987	0
"2153"	"IR213"	"IR213"	274025	4	39	47	26	26	17	155	0.678571428571429	"F"	-0.0372589769297159	-0.0352564722282064	-0.0321594249844431	0.0142767057523912	0.0127194933053026	0.0109209763863139	0.0797005012776415	0.0694613979968206	0.0602794878332187	15.0465896489654	55.662947172408	276.609484625096	0
"2155"	"ykgJ"	"ykgJ-1"	274036	4	34	34	45	23	12	148	0.00303951367781155	"C"	-0.0406271998985089	-0.0315591876661243	-0.0253155187998714	0.0149526937458517	0.0134996399998667	0.0109848609427862	0.0727302397622714	0.101426429922611	0.104548326747913	19.2623675954854	38.0552882228392	1.68378862476281	0
"2157"	"ykgJ"	"ykgJ-2"	274142	2	18	30	35	18	18	119	0.325227963525836	"C"	-0.0107403500911419	-0.00963807338126622	-0.00837756711944268	0.00711647097561065	0.00747361464610398	0.00778584958775018	0.228381377572936	0.287609624040518	0.360755059301144	76.2361049883682	286.803757948701	4326.65798356417	0
"2165"	"IR214"	"IR214-1"	274366	10	263	277	297	249	276	1362	0.00321543408360129	"F"	-0.00365376971621464	-0.0047584862431038	-0.00563628593780725	0.0089015963371552	0.00844772771863948	0.00788129191075781	0.709021840221864	0.612596365857469	0.526149295934937	45.4347129135696	122.619826597588	474.511475350745	0
"2169"	"IR214"	"IR214-3"	274496	8	116	111	121	70	80	498	0.421221864951768	"F"	-0.0216369675819902	-0.023766432791564	-0.0256570837772929	0.00604335087770502	0.0061259594077041	0.00609240222389204	0.037278642060261	0.0303310336172856	0.0244570131795629	438.029511719741	455.675209003707	458.105792598184	0
